,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,days_since_start,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,days_since_start_sq,days_since_start_cu,days_since_start_sqrt,ln_days_since_start
4/6/12,2274,3001,3926,0,47,84,13,60,155,2,0,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2209,103823,6.8556546,3.850147602,7056,592704,9.16515139,4.430816799,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24025,3723875,12.4498996,5.043425117,4,8,1.414213562,0.693147181,0,0,0,#NAME?,1,1,1,0,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,21316,3112136,12.08304597,4.983606622
4/7/12,2535,2327,3718,0,47,84,13,60,155,2,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2209,103823,6.8556546,3.850147602,7056,592704,9.16515139,4.430816799,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24025,3723875,12.4498996,5.043425117,4,8,1.414213562,0.693147181,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,21609,3176523,12.12435565,4.990432587
4/8/12,2786,1485,2417,0,47,83,15,60,155,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2209,103823,6.8556546,3.850147602,6889,571787,9.110433579,4.418840608,225,3375,3.872983346,2.708050201,3600,216000,7.745966692,4.094344562,24025,3723875,12.4498996,5.043425117,4,8,1.414213562,0.693147181,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,4,8,1.414213562,0.693147181,21904,3241792,12.16552506,4.997212274
4/9/12,1790,1520,2147,0,47,83,13,60,155,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2209,103823,6.8556546,3.850147602,6889,571787,9.110433579,4.418840608,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24025,3723875,12.4498996,5.043425117,4,8,1.414213562,0.693147181,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,22201,3307949,12.20655562,5.003946306
4/10/12,1632,1616,2131,0,47,83,13,60,155,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2209,103823,6.8556546,3.850147602,6889,571787,9.110433579,4.418840608,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24025,3723875,12.4498996,5.043425117,1,1,1,0,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,22500,3375000,12.24744871,5.010635294
4/11/12,1717,1675,2089,0,47,78,13,60,155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2209,103823,6.8556546,3.850147602,6084,474552,8.831760866,4.356708827,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24025,3723875,12.4498996,5.043425117,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,22801,3442951,12.28820573,5.017279837
4/12/12,1711,1728,2106,0,46,78,13,60,155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2116,97336,6.782329983,3.828641396,6084,474552,8.831760866,4.356708827,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24025,3723875,12.4498996,5.043425117,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,23104,3511808,12.32882801,5.023880521
4/13/12,1877,2476,2705,1,45,74,13,60,156,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025,91125,6.708203933,3.80666249,5476,405224,8.602325267,4.304065093,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24336,3796416,12.489996,5.049856007,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,23409,3581577,12.36931688,5.030437921
4/14/12,1600,1893,2998,1,43,66,13,60,157,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1849,79507,6.557438524,3.761200116,4356,287496,8.124038405,4.189654742,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,24649,3869893,12.52996409,5.056245805,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,23716,3652264,12.40967365,5.036952602
4/15/12,2467,1578,2109,6,47,66,13,60,163,8,7,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,2209,103823,6.8556546,3.850147602,4356,287496,8.124038405,4.189654742,169,2197,3.605551275,2.564949357,3600,216000,7.745966692,4.094344562,26569,4330747,12.76714533,5.093750201,64,512,2.828427125,2.079441542,49,343,2.645751311,1.945910149,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,24025,3723875,12.4498996,5.043425117
4/16/12,1681,1447,1875,4,54,53,6,40,167,12,10,11,12,12,12,1,0,0,0,0,0,0,0,1,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,2916,157464,7.348469228,3.988984047,2809,148877,7.280109889,3.970291914,36,216,2.449489743,1.791759469,1600,64000,6.32455532,3.688879454,27889,4657463,12.92284798,5.117993812,144,1728,3.464101615,2.48490665,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,24336,3796416,12.489996,5.049856007
4/17/12,1580,1551,1846,0,54,22,6,30,167,12,4,10,11,12,12,0,0,0,0,1,0,0,0,1,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2916,157464,7.348469228,3.988984047,484,10648,4.69041576,3.091042453,36,216,2.449489743,1.791759469,900,27000,5.477225575,3.401197382,27889,4657463,12.92284798,5.117993812,144,1728,3.464101615,2.48490665,16,64,2,1.386294361,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,24649,3869893,12.52996409,5.056245805
4/18/12,1537,1573,1882,0,54,22,5,30,167,12,0,4,10,11,12,0,0,0,0,1,0,0,0,1,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2916,157464,7.348469228,3.988984047,484,10648,4.69041576,3.091042453,25,125,2.236067978,1.609437912,900,27000,5.477225575,3.401197382,27889,4657463,12.92284798,5.117993812,144,1728,3.464101615,2.48490665,0,0,0,#NAME?,16,64,2,1.386294361,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,144,1728,3.464101615,2.48490665,24964,3944312,12.56980509,5.062595033
4/19/12,1524,1661,2019,2,49,22,5,30,169,14,2,2,6,12,13,0,0,0,0,1,0,0,0,1,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,2401,117649,7,3.891820298,484,10648,4.69041576,3.091042453,25,125,2.236067978,1.609437912,900,27000,5.477225575,3.401197382,28561,4826809,13,5.129898715,196,2744,3.741657387,2.63905733,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,36,216,2.449489743,1.791759469,144,1728,3.464101615,2.48490665,169,2197,3.605551275,2.564949357,25281,4019679,12.60952021,5.068904202
4/20/12,1806,2960,3173,1,51,22,5,25,170,14,3,3,3,7,13,0,1,0,0,0,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2601,132651,7.141428429,3.931825633,484,10648,4.69041576,3.091042453,25,125,2.236067978,1.609437912,625,15625,5,3.218875825,28900,4913000,13.03840481,5.135798437,196,2744,3.741657387,2.63905733,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,49,343,2.645751311,1.945910149,169,2197,3.605551275,2.564949357,25600,4096000,12.64911064,5.075173815
4/21/12,2095,2725,3803,0,51,22,5,18,170,13,1,3,3,3,7,0,0,1,0,0,0,0,0,1,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2601,132651,7.141428429,3.931825633,484,10648,4.69041576,3.091042453,25,125,2.236067978,1.609437912,324,5832,4.242640687,2.890371758,28900,4913000,13.03840481,5.135798437,169,2197,3.605551275,2.564949357,1,1,1,0,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,49,343,2.645751311,1.945910149,25921,4173281,12.68857754,5.081404365
4/22/12,3571,1912,2144,0,50,22,5,18,170,7,0,1,3,3,3,0,0,0,1,0,0,0,0,1,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2500,125000,7.071067812,3.912023005,484,10648,4.69041576,3.091042453,25,125,2.236067978,1.609437912,324,5832,4.242640687,2.890371758,28900,4913000,13.03840481,5.135798437,49,343,2.645751311,1.945910149,0,0,0,#NAME?,1,1,1,0,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,26244,4251528,12.72792206,5.087596335
11/17/12,2081,2627,2690,1,18,4,3,3,1,7.130573248,2.6,3.9,5.2,6.5,7.8,0,0,1,0,0,0,0,0,0,1,0,1,0,739,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,324,5832,4.242640687,2.890371758,16,64,2,1.386294361,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,1,1,1,0,50.84507485,362.5545305,2.670313324,1.964391631,6.76,17.576,1.61245155,0.955511445,15.21,59.319,1.974841766,1.360976553,27.04,140.608,2.28035085,1.648658626,42.25,274.625,2.549509757,1.871802177,60.84,474.552,2.792848009,2.054123734,1,1,1,0
11/18/12,3084,1778,1384,0,18,5,3,4,1,7.130573248,1,3.9,5.2,6.5,7.8,0,0,0,1,0,0,0,0,0,1,0,2,0,-1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,9,27,1.732050808,1.098612289,16,64,2,1.386294361,1,1,1,0,50.84507485,362.5545305,2.670313324,1.964391631,1,1,1,0,15.21,59.319,1.974841766,1.360976553,27.04,140.608,2.28035085,1.648658626,42.25,274.625,2.549509757,1.871802177,60.84,474.552,2.792848009,2.054123734,4,8,1.414213562,0.693147181
11/19/12,2062,2050,1372,0,18,5,3,4,1,7.130573248,0,1,5.2,6.5,7.8,1,0,0,0,0,0,0,0,0,1,0,3,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,9,27,1.732050808,1.098612289,16,64,2,1.386294361,1,1,1,0,50.84507485,362.5545305,2.670313324,1.964391631,0,0,0,#NAME?,1,1,1,0,27.04,140.608,2.28035085,1.648658626,42.25,274.625,2.549509757,1.871802177,60.84,474.552,2.792848009,2.054123734,9,27,1.732050808,1.098612289
11/20/12,2063,2480,1789,0,18,2,1,2,1,7.130573248,0,0,1,6.5,7.8,0,0,0,0,1,0,0,0,0,1,0,4,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,4,8,1.414213562,0.693147181,1,1,1,0,4,8,1.414213562,0.693147181,1,1,1,0,50.84507485,362.5545305,2.670313324,1.964391631,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,42.25,274.625,2.549509757,1.871802177,60.84,474.552,2.792848009,2.054123734,16,64,2,1.386294361
11/21/12,2452,3941,3278,1.3,18,2,1,2,2.3,7.130573248,1.3,1.3,1.3,6.5,7.8,0,0,0,0,1,0,0,0,0,1,0,5,0,1622,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.197,1.140175425,0.262364264,324,5832,4.242640687,2.890371758,4,8,1.414213562,0.693147181,1,1,1,0,4,8,1.414213562,0.693147181,5.29,12.167,1.516575089,0.832909123,50.84507485,362.5545305,2.670313324,1.964391631,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,42.25,274.625,2.549509757,1.871802177,60.84,474.552,2.792848009,2.054123734,25,125,2.236067978,1.609437912
11/22/12,1606,2288,3960,0,18,3.5,4,3,2.3,7.13,1.3,1.3,1.3,1.3,2.3,0,0,0,0,1,0,0,0,0,1,0,6,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,12.25,42.875,1.870828693,1.252762969,16,64,2,1.386294361,9,27,1.732050808,1.098612289,5.29,12.167,1.516575089,0.832909123,50.8369,362.467097,2.670205985,1.964311234,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,5.29,12.167,1.516575089,0.832909123,36,216,2.449489743,1.791759469
11/23/12,2910,3722,4772,1.3,18,3.5,4,3,3.6,3.6,1.3,2.6,2.6,2.6,2.6,0,1,0,0,0,0,0,0,0,1,0,7,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.197,1.140175425,0.262364264,324,5832,4.242640687,2.890371758,12.25,42.875,1.870828693,1.252762969,16,64,2,1.386294361,9,27,1.732050808,1.098612289,12.96,46.656,1.897366596,1.280933845,12.96,46.656,1.897366596,1.280933845,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,49,343,2.645751311,1.945910149
11/24/12,3756,2276,3292,0,18,5,7,4,3.6,2.6,1.3,1.3,2.6,2.6,2.6,0,0,1,0,0,0,0,0,0,1,0,8,0,-1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,49,343,2.645751311,1.945910149,16,64,2,1.386294361,12.96,46.656,1.897366596,1.280933845,6.76,17.576,1.61245155,0.955511445,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,64,512,2.828427125,2.079441542
11/25/12,4037,1411,666,0,18,5,7,4,3.6,2.6,0,1.3,1.3,2.6,2.6,0,0,0,1,0,0,0,0,0,1,0,9,0,-3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,49,343,2.645751311,1.945910149,16,64,2,1.386294361,12.96,46.656,1.897366596,1.280933845,6.76,17.576,1.61245155,0.955511445,0,0,0,#NAME?,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,81,729,3,2.197224577
11/26/12,1691,1325,300,1.3,18,5,7,4,4.9,3.9,1.3,1.3,2.6,2.6,3.9,1,0,0,0,0,0,0,0,0,1,0,10,0,-397,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.197,1.140175425,0.262364264,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,49,343,2.645751311,1.945910149,16,64,2,1.386294361,24.01,117.649,2.213594362,1.589235205,15.21,59.319,1.974841766,1.360976553,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,15.21,59.319,1.974841766,1.360976553,100,1000,3.16227766,2.302585093
11/27/12,1489,1510,321,0,18,5,7,4,4.9,3.9,1.3,1.3,1.3,2.6,2.6,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,49,343,2.645751311,1.945910149,16,64,2,1.386294361,24.01,117.649,2.213594362,1.589235205,15.21,59.319,1.974841766,1.360976553,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,121,1331,3.31662479,2.397895273
11/28/12,1569,1627,379,1.3,18,5,7,4,6.2,3.9,1.3,2.6,2.6,2.6,3.9,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.197,1.140175425,0.262364264,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,49,343,2.645751311,1.945910149,16,64,2,1.386294361,38.44,238.328,2.48997992,1.824549292,15.21,59.319,1.974841766,1.360976553,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,15.21,59.319,1.974841766,1.360976553,144,1728,3.464101615,2.48490665
11/29/12,1606,1683,456,1.3,18,5,7,4,7.5,5.2,2.6,2.6,3.9,3.9,3.9,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.197,1.140175425,0.262364264,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,49,343,2.645751311,1.945910149,16,64,2,1.386294361,56.25,421.875,2.738612788,2.014903021,27.04,140.608,2.28035085,1.648658626,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,15.21,59.319,1.974841766,1.360976553,15.21,59.319,1.974841766,1.360976553,15.21,59.319,1.974841766,1.360976553,169,2197,3.605551275,2.564949357
11/30/12,1812,2977,1621,0,18,6.5,8,5,7.5,3.9,1.3,2.6,2.6,3.9,3.9,0,1,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,42.25,274.625,2.549509757,1.871802177,64,512,2.828427125,2.079441542,25,125,2.236067978,1.609437912,56.25,421.875,2.738612788,2.014903021,15.21,59.319,1.974841766,1.360976553,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,15.21,59.319,1.974841766,1.360976553,15.21,59.319,1.974841766,1.360976553,196,2744,3.741657387,2.63905733
12/1/12,2623,3007,2005,0,18,7,5,1,7.5,3.9,0,1.3,2.6,2.6,3.9,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,1,1,1,0,56.25,421.875,2.738612788,2.014903021,15.21,59.319,1.974841766,1.360976553,0,0,0,#NAME?,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,15.21,59.319,1.974841766,1.360976553,225,3375,3.872983346,2.708050201
12/2/12,3278,1834,561,0,18,7,5,1,7.5,3.9,0,0,1.3,2.6,2.6,0,0,0,1,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,1,1,1,0,56.25,421.875,2.738612788,2.014903021,15.21,59.319,1.974841766,1.360976553,0,0,0,#NAME?,0,0,0,#NAME?,1.69,2.197,1.140175425,0.262364264,6.76,17.576,1.61245155,0.955511445,6.76,17.576,1.61245155,0.955511445,256,4096,4,2.772588722
12/3/12,1619,1509,451,1,18,7,5,1,8.5,3.6,1,1,1,2.3,3.6,1,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,1,1,1,0,72.25,614.125,2.915475947,2.140066164,12.96,46.656,1.897366596,1.280933845,1,1,1,0,1,1,1,0,1,1,1,0,5.29,12.167,1.516575089,0.832909123,12.96,46.656,1.897366596,1.280933845,289,4913,4.123105626,2.833213344
12/4/12,1506,1486,431,0,18,7,5,1,8.5,3.6,1,1,1,1,2.3,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,1,1,1,0,72.25,614.125,2.915475947,2.140066164,12.96,46.656,1.897366596,1.280933845,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,5.29,12.167,1.516575089,0.832909123,324,5832,4.242640687,2.890371758
12/5/12,1665,1602,368,0,18,7,5,1,8.5,2.3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,1,1,1,0,72.25,614.125,2.915475947,2.140066164,5.29,12.167,1.516575089,0.832909123,0,0,0,#NAME?,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,361,6859,4.358898944,2.944438979
12/6/12,1472,1648,544,0,18,7,10,1,8.5,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,100,1000,3.16227766,2.302585093,1,1,1,0,72.25,614.125,2.915475947,2.140066164,1,1,1,0,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,1,1,1,0,1,1,1,0,400,8000,4.472135955,2.995732274
12/7/12,1729,3081,1896,1,18,7,5,1,9.5,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,1,1,1,0,90.25,857.375,3.082207001,2.251291799,4,8,1.414213562,0.693147181,1,1,1,0,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,441,9261,4.582575695,3.044522438
12/8/12,2218,2781,2459,7,18,7,5,1,16.5,9,8,8,8,8,9,0,0,1,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,343,2.645751311,1.945910149,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,1,1,1,0,272.25,4492.125,4.062019202,2.803360381,81,729,3,2.197224577,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,81,729,3,2.197224577,484,10648,4.69041576,3.091042453
12/9/12,3709,1983,733,7,18,9,10,2,23.5,16,14,15,15,15,15,0,0,0,1,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,343,2.645751311,1.945910149,324,5832,4.242640687,2.890371758,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,4,8,1.414213562,0.693147181,552.25,12977.875,4.847679857,3.157000421,256,4096,4,2.772588722,196,2744,3.741657387,2.63905733,225,3375,3.872983346,2.708050201,225,3375,3.872983346,2.708050201,225,3375,3.872983346,2.708050201,225,3375,3.872983346,2.708050201,529,12167,4.795831523,3.135494216
12/10/12,1650,1480,563,0,18,10,6,2,23.5,15,7,14,15,15,15,1,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,324,5832,4.242640687,2.890371758,100,1000,3.16227766,2.302585093,36,216,2.449489743,1.791759469,4,8,1.414213562,0.693147181,552.25,12977.875,4.847679857,3.157000421,225,3375,3.872983346,2.708050201,49,343,2.645751311,1.945910149,196,2744,3.741657387,2.63905733,225,3375,3.872983346,2.708050201,225,3375,3.872983346,2.708050201,225,3375,3.872983346,2.708050201,576,13824,4.898979486,3.17805383
12/11/12,1556,1624,631,3,29,14,7,2,26.5,18,3,10,17,18,18,0,0,0,0,1,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,1.732050808,1.098612289,841,24389,5.385164807,3.36729583,196,2744,3.741657387,2.63905733,49,343,2.645751311,1.945910149,4,8,1.414213562,0.693147181,702.25,18609.625,5.14781507,3.277144733,324,5832,4.242640687,2.890371758,9,27,1.732050808,1.098612289,100,1000,3.16227766,2.302585093,289,4913,4.123105626,2.833213344,324,5832,4.242640687,2.890371758,324,5832,4.242640687,2.890371758,625,15625,5,3.218875825
12/12/12,1790,1815,656,0,27,18,6,2,26.5,18,3,3,10,17,18,0,0,0,0,1,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,729,19683,5.196152423,3.295836866,324,5832,4.242640687,2.890371758,36,216,2.449489743,1.791759469,4,8,1.414213562,0.693147181,702.25,18609.625,5.14781507,3.277144733,324,5832,4.242640687,2.890371758,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,100,1000,3.16227766,2.302585093,289,4913,4.123105626,2.833213344,324,5832,4.242640687,2.890371758,676,17576,5.099019514,3.258096538
